hidden,lr,dropout,l2,auc,round
20,0.01,0.2081348380853174,0.007328955328733497,0.717630874227876,2
20,0.01,0.26341935076245837,0.0013053657841900679,0.6616545423786161,2
106,0.008654747182962136,0.5,0.002319626886911763,0.7107626541668902,2
80,0.005420908193881115,0.24449394814248313,0.003003925623098417,0.6879591996732013,2
140,0.004810090695903948,0.13881601727929432,0.009138275519010383,0.7069070893043561,2
137,0.01,0.15487114584946438,1e-05,0.711478310384525,2
132,0.006193619184721912,0.3206300330902854,0.0033165842462633244,0.7175053538050183,2
158,0.008172886111261565,0.5,0.01,0.6996863227302549,2
20,0.01,0.1,0.0028819409396992814,0.7085839959397732,2
196,0.006378608877783335,0.11208962158323878,0.00384631000777409,0.7094100705175552,2
126,0.00476954072885676,0.4027967103484252,0.007664742544366436,0.7027493181377422,2
98,0.01,0.24684736208389235,0.0026566523736153338,0.7137713481685656,2
66,0.007297657463249441,0.25454324442633003,0.007548873796553517,0.7018663013562974,2
108,0.01,0.4108898462024324,0.008309177055799519,0.7105155745179512,2
59,0.005294282062460065,0.1,0.01,0.7244447928830499,2
47,0.01,0.36354177472357896,0.006637946190074299,0.7143754306769933,2
44,0.001423746850382314,0.39795268752594043,0.004188998663165026,0.6207924044051809,2
20,0.009974342723380799,0.1,0.00493216991575325,0.6950566739976314,2
113,0.01,0.45328937916366646,0.006121049049681604,0.7149094495174355,2
120,0.0090210740104254,0.1,0.01,0.7083726495867564,2
20,0.00892188267310036,0.1,0.00844198072911609,0.7083428580859992,2
20,0.01,0.25628399566810234,0.0015416461400709616,0.7158905059191008,2
80,0.009397057007770694,0.3817045849409194,0.003419541326391566,0.717841147756766,2
61,0.006665829158042376,0.17265507961412602,0.006180914953997727,0.7079500394056554,2
83,0.004933729535118107,0.1440452759049641,0.008882763250351451,0.6232093946383552,2
124,0.009919867554284272,0.1,0.0007762227352782172,0.7142891095972371,2
135,0.007225979694245181,0.21780728053146708,0.004851944358102383,0.7120802472446988,2
145,0.0075431059774910955,0.373198956503517,0.01,0.6395845694880565,2
20,0.009339599165738264,0.1,0.006478268104272702,0.6980756010909797,2
144,0.007414580741102291,0.10457000624848106,0.003995142816519741,0.7062138798684552,2
104,0.006794002512884225,0.33403414639044227,0.0069794671654273424,0.7148673618016843,2
73,0.009427973737508828,0.19515638851502493,0.004110243995428198,0.7151564466414415,2
60,0.008724685858940855,0.2251930038177364,0.008296833191325612,0.712953608609001,2
102,0.009915395359910248,0.3483570376441282,0.00886029395747122,0.6228995960404538,2
56,0.005665594972797247,0.1,0.01,0.6938760723083462,2
43,0.01,0.21968947036187705,0.007140677352057354,0.7028849891273401,2
47,0.0019121018939587905,0.25326043551759875,0.005943222968107927,0.6514209555561974,2
39,0.00983806469886215,0.1257643688724847,0.00881707677574392,0.7299650506909401,2
89,0.01,0.3378771726609874,0.00811209785595212,0.7174810914747618,2
80,0.008688923557601655,0.1,0.01,0.724184839344587,2
20,0.00902702035677833,0.1,0.00863580933679087,0.6478492764626513,2
20,0.01,0.19796447664566252,0.00464725465583025,0.7206785199978544,2
72,0.009087213652835862,0.3046517743866675,0.005689378326625249,0.7270642993014264,2
47,0.008824433795992348,0.12372042097485189,0.009043562179228058,0.7135082586826544,2
75,0.006730171046349536,0.14811126465535915,0.00699596638090092,0.7117955362263824,2
103,0.009870051477881139,0.1,0.0031542273438137456,0.7128509475925414,2
106,0.00813359476333867,0.18035762469311423,0.005888865267564855,0.7197736341092051,2
118,0.006940977702595588,0.26620073709303,0.01,0.7149366002203416,2
26,0.009341907911709942,0.1,0.008059147318772381,0.7068475063028418,2
79,0.00883704070255684,0.10904969123558185,0.00401195751616016,0.7175948933571554,2
69,0.008441214824253796,0.14717060260623066,0.006388095895457476,0.7211098778218369,2
48,0.009296757531964878,0.15593805618776777,0.006680341494809223,0.7184274048796992,2
54,0.009839348169446554,0.19825853359909584,0.008868425971348114,0.718516696857038,2
77,0.009849558567546698,0.2863972894979079,0.008910267739909435,0.7202861139421748,2
51,0.006621316038828949,0.10352951868717605,0.009879342537188782,0.6912734009762699,2
51,0.01,0.14399266020850504,0.00784451590226274,0.7243969284219994,2
42,0.005740476156758349,0.21230821281942663,0.006843571893864816,0.6882211338100523,2
49,0.009769925686602825,0.13864655330872708,0.01,0.7216854892284331,2
56,0.01,0.2596590806937214,0.008827147736220745,0.7282414349435322,2
58,0.009074888933627649,0.1,0.01,0.7205423538586596,2
25,0.009570588104043374,0.1,0.008549313122740959,0.6921849713844795,2
29,0.01,0.15800311087968288,0.007644026316360983,0.6884946214375018,2
63,0.008956035541203002,0.24450005243477116,0.008095590786169575,0.7247703537431247,2
38,0.01,0.1,0.01,0.715201010105178,2
71,0.008784164837075552,0.1455729387786596,0.006780224219110156,0.7138386885137673,2
79,0.00984785570619953,0.1,0.0052253739333332746,0.7148758618697674,2
89,0.009318100047979365,0.15600802482781465,0.007716786529394033,0.721359515743694,2
86,0.007784310088604518,0.206739861151774,0.009756347390235679,0.717663966725947,2
29,0.009545300922429346,0.10388100420795689,0.007194659429806057,0.6937969308977475,2
31,0.0097578952003621,0.11506676086011333,0.005512278152937561,0.7230785100948625,2
41,0.009591923512420473,0.1,0.00630299679975098,0.656331106535562,2
33,0.009332692562183548,0.1334496302723116,0.00859574931925942,0.7138560187496648,2
44,0.01,0.17258425797958113,0.009130590991778074,0.7230633255072189,2
