hidden,lr,dropout,l2,auc,round
127,0.009901431769054902,0.3872753659524341,0.009312940639154315,0.725895581202471,4
174,0.009171246693424158,0.31626231862585247,0.005118036094935925,0.7069885414130744,4
144,0.00897273032562079,0.23653503544735974,0.004978501151396066,0.7049123791525513,4
181,0.009396800198906147,0.3230068249211383,0.00560173753255726,0.6552289860574125,4
171,0.009599830173745919,0.3281336517378136,0.005455858495034196,0.7081457885463645,4
152,0.009560053641810121,0.3294935578431505,0.007528822833352618,0.7029319458141292,4
178,0.01,0.38513398848678826,0.004513026185404251,0.7110070930179782,4
185,0.009227405674120823,0.3201208052635038,0.006005991408099168,0.7029975531357412,4
170,0.009659615817009599,0.31533846772662627,0.006701490061701145,0.7021801436759081,4
190,0.009696219861660667,0.3762293492890461,0.005190658296922676,0.7075930365461665,4
161,0.009811365043676787,0.3499799987484662,0.004713550675999759,0.7299504437778264,4
152,0.009662088733890602,0.2616306080158868,0.005340407945369274,0.7020653514943203,4
195,0.009553131244122225,0.31523348951327956,0.005556457156134916,0.7229944171882929,4
194,0.009639525109583281,0.301613435865763,0.005919407056194518,0.7050557249609037,4
191,0.00872775515683774,0.2729391819073626,0.006198487092722671,0.7064093814343659,4
190,0.009715948421153926,0.31840715356075333,0.005637398284572442,0.7041195621227063,4
191,0.009402749672653626,0.3174820844117837,0.005612974224713754,0.6996595846520131,4
190,0.009419436477016282,0.327845383355967,0.0053057198230697,0.7038407928995547,4
190,0.009750556974567611,0.31627386297345833,0.005497033807287056,0.7045654443348697,4
165,0.009797285664600652,0.34961499115980155,0.006712470145203078,0.7063987357180288,4
181,0.006671553730321684,0.29227034061915935,0.005253508748061824,0.6982922290396987,4
192,0.009545419684355317,0.31759028329691863,0.00541853075611083,0.7070734595689722,4
168,0.009067491797935407,0.29306084196585536,0.005083765915486668,0.7061574328143891,4
187,0.009908058642854066,0.2971090305206732,0.004834863895777209,0.7098269864782898,4
191,0.009814489876041886,0.3188608975630042,0.005636747210330349,0.7020506620562739,4
173,0.009256148185437942,0.34315345515128554,0.004545907915980799,0.7206996463806628,4
191,0.009903198348798941,0.29899651508088265,0.005393368586815326,0.7293527156892277,4
137,0.009337120482103368,0.3308357106219142,0.0026201160170383287,0.7274279866804758,4
166,0.009724817059682806,0.3522195302193672,0.005510031168085521,0.7111558854718982,4
146,0.00983097875205484,0.3868245716664775,0.0071231250310390525,0.7270710663459197,4
180,0.009077532839865633,0.31611846891421197,0.005154082892885091,0.7049020635359458,4
139,0.008715864746967552,0.23616978754467757,0.0051638994022735335,0.7168638875020116,4
167,0.009297313634883913,0.3243992501674406,0.00571143515783992,0.7078746116170347,4
162,0.009611404378950802,0.33639706383088125,0.005332126368888645,0.7063215749058185,4
161,0.009632064865215735,0.32333664954355024,0.007432216183007002,0.7056012147670115,4
176,0.009947492665333143,0.3814415508401953,0.004723021129655662,0.7040428139351601,4
179,0.009140982829147153,0.32180401981397283,0.00588369086233882,0.7071038287442594,4
183,0.009676586170615972,0.3155830038948508,0.0060541264145397,0.7085739278979662,4
190,0.009707892777083737,0.36566058736988116,0.005319999199876752,0.7080857929201861,4
162,0.009812612969550771,0.3340384524738356,0.004800962023291391,0.7287880800986998,4
140,0.00965157526623816,0.27703693970235305,0.005171853883350762,0.6997599349703529,4
192,0.009575051134910726,0.31105623459039966,0.005479020495110151,0.7002282639642501,4
197,0.009570508133797532,0.30119305718752876,0.006405439463376416,0.7088210075469052,4
191,0.009234753102627238,0.2899004927257949,0.00590065046512103,0.6996130405898882,4
190,0.009713836848876034,0.317330954363028,0.005594338299746435,0.7003070752751175,4
191,0.009362594274634616,0.31789707504706793,0.0055943512535833306,0.7090227810077121,4
186,0.009440097433840703,0.3248566297468698,0.005254848640116889,0.7291463208321813,4
191,0.009711544199355868,0.3148666053476314,0.00545896134544642,0.7064041823635966,4
156,0.009830781967313438,0.35763893734379054,0.006381991966510272,0.7293470214688613,4
183,0.006501293765110363,0.28688746554581807,0.005245986777284227,0.7031756419408213,4
185,0.009624758118106945,0.317876610681793,0.005519813021880221,0.7065637855837195,4
178,0.009094241544736032,0.3011092904466992,0.005194473385579357,0.7056078167616391,4
184,0.009852496412272394,0.2867135142989776,0.0048674611492042705,0.7031559184818713,4
192,0.009780902091478307,0.3144147712264526,0.005701226600153333,0.7022684453540526,4
177,0.00930464558649377,0.33812169359723643,0.004638298035742389,0.70682019055007,4
191,0.009792704699446948,0.30483588607185397,0.005503535398185836,0.7034268478364025,4
140,0.009343062538395532,0.3282386100995369,0.0025012887982645985,0.7079097672384269,4
165,0.00972290319908779,0.3516071678679791,0.00540904345208586,0.7222466587717815,4
167,0.009748107913504212,0.3749307447276461,0.005956956379305825,0.7223020330017207,4
172,0.009063694645933401,0.3153133358544504,0.005102001754913363,0.730977714141885,4
150,0.009035691911299326,0.24584617114129514,0.005344309061387838,0.7299475554051768,4
166,0.009347423129501783,0.32550659833947826,0.005741206057318979,0.7051002058997073,4
168,0.009628091704825764,0.33225291175826116,0.005344084196885323,0.7250061274762638,4
167,0.009669011831634114,0.3220937803745172,0.007108232268876796,0.7002225697438837,4
175,0.00988272802840171,0.3626656688043073,0.0046962507380362145,0.7027851339585972,4
175,0.00908329577519497,0.32665588329735906,0.0057786054439304645,0.7118785563088248,4
183,0.00965671092991261,0.3161352129691808,0.005938852046306015,0.704855024324224,4
191,0.009732890063159036,0.3597597478325232,0.0055014328065913,0.7039408956430961,4
167,0.009766041973393215,0.33056506747466674,0.00513226643508104,0.7061206266943401,4
134,0.009635110227008074,0.2837676768809616,0.004801205849158165,0.7267655590445263,4
190,0.009629824945031689,0.31126439823469837,0.005475928224670665,0.6989960841919365,4
198,0.009473810312283457,0.3060091837811343,0.006553173054531283,0.7041525720958444,4
191,0.009351880704369797,0.30259378406813975,0.0058103777682847945,0.709682237746079,4
190,0.009711289746234766,0.31696890652242493,0.005575582390034353,0.7013942587404218,4
192,0.009286117856926821,0.31840709422499697,0.005594411507645581,0.7036917528708361,4
185,0.009481824995060003,0.3200945369746324,0.005402101770219117,0.6981650581181841,4
191,0.009697488226598487,0.3148332965026127,0.005383656090471256,0.6976461413404526,4
167,0.00984631275145913,0.3464643106005174,0.005918053177770841,0.706299953373413,4
184,0.006640811645277706,0.28563707276135514,0.005335259654294429,0.7048258104979968,4
177,0.009674077114081671,0.31941228119575404,0.0055618515996852325,0.728062355839258,4
184,0.009221901179627283,0.3041390414758474,0.0053064233123352594,0.7073609764350055,4
182,0.009856192991066463,0.28098415259510384,0.0048738863018941946,0.730960218856122,4
192,0.009770423294578666,0.3092027354562758,0.00574912957519211,0.7078377229720529,4
179,0.00945976488692577,0.33749574389126796,0.005026521000750386,0.7082857508324703,4
191,0.009714259265055047,0.30742403465703066,0.005559220487894232,0.7092285981902282,4
154,0.009403867830514537,0.32488573121269493,0.0027851552168208747,0.7272083878341744,4
166,0.009724906641581219,0.3569124866325289,0.0053503087487933604,0.7003791195414915,4
171,0.00971395489163994,0.35943082615712113,0.005451357701996954,0.7260490775775632,4
174,0.009243900047132585,0.31546813462708423,0.005094814769024212,0.7077277172365701,4
163,0.009325650343417336,0.26234590847869266,0.0055106421004161585,0.7042086890501793,4
166,0.009334248348388158,0.3251602472837452,0.0057259029789778594,0.7265396057783958,4
166,0.009623088393705148,0.3239124796445108,0.005426257251545339,0.7044555211243198,4
179,0.00968010608985812,0.3207423788705384,0.006300384782660142,0.708178633469637,4
175,0.00982215047018291,0.35153066966632135,0.004544985896519311,0.7081553614385747,4
170,0.009197217417065279,0.32939330356409596,0.005668723090423921,0.701958234131487,4
179,0.009648307861009592,0.3167907951116072,0.006334913940701746,0.6979971198798437,4
192,0.009743386267578978,0.3650968680047245,0.005534052449494074,0.7022771104720014,4
173,0.009719207258624307,0.33263575664250156,0.0051798549991207395,0.7118491774327318,4
134,0.00964848740962046,0.27987951186346466,0.004900012066761309,0.7103910443942877,4
189,0.009630628171471521,0.3066790950606798,0.00551274167844207,0.7267270199008875,4
196,0.009338169208774541,0.3055749287273484,0.00663926697928099,0.7268122681565168,4
191,0.009263942264701829,0.3061411867833154,0.0058193631305207515,0.7077675767791344,4
190,0.009710142824656955,0.3172007696786498,0.005585578693447542,0.7002600360633957,4
193,0.009250861631786133,0.3185545252028398,0.005597112136546239,0.7065906887118271,4
186,0.009541465828697061,0.31779720085247787,0.005501250026423533,0.7026168656205256,4
191,0.009706670898047326,0.31499535171254206,0.005390591341271495,0.7086476226629971,4
179,0.009804658463644561,0.33242804803818543,0.005777639089795914,0.710199338975288,4
184,0.0073364514204668245,0.2985149472722514,0.00545120238145902,0.7262645501772224,4
175,0.009700026916751004,0.31960873343904317,0.005587522438987772,0.7028655957681215,4
182,0.009395830842042801,0.3096776567372318,0.005206076720609347,0.6995419040977755,4
183,0.0098427336300487,0.27833769112728757,0.005199580578727227,0.7043318162499845,4
192,0.009857182591808821,0.30626592253167895,0.005769273040917573,0.7033090022322994,4
178,0.009484669685475575,0.3412612115513436,0.005321141983726192,0.6998878486162633,4
190,0.009677990424463956,0.3106067352632599,0.005533521604685039,0.704526410041634,4
158,0.009457620533310175,0.3230011714253434,0.0037872329704503067,0.7032334093938131,4
168,0.009724416323986284,0.3536118661972934,0.0053246843003687434,0.7275434390615265,4
164,0.009700219404799525,0.34895778243872383,0.0054817260089231575,0.7093293611332324,4
180,0.009331495676406773,0.31596058442447833,0.005280998289510049,0.704731236924956,4
164,0.009496550659376999,0.27784611907607804,0.005535771632550691,0.7086048747477832,4
171,0.009435754125721884,0.32287950652378694,0.00566851699629221,0.7300462552248599,4
174,0.00964295849456427,0.32199609914326766,0.005463861082547062,0.721844514774026,4
181,0.009662631890143752,0.3211134044245218,0.005683784213554087,0.7067826417056253,4
180,0.009791145408574058,0.3641852098616581,0.004100889604053722,0.6994889230908888,4
159,0.009250977916867308,0.33042849645063493,0.005668583191608537,0.70500224880442,4
177,0.009653740707403432,0.31687223949211707,0.006597137490529698,0.7267160440848192,4
192,0.009754041411145,0.3490814638272104,0.005484690095295617,0.7004482754352158,4
180,0.009725149070063607,0.3302035111678885,0.005316830001659102,0.7027522890353248,4
146,0.00965503935480659,0.28798405484255934,0.0048817580584991855,0.7058798189402974,4
189,0.009536716860248056,0.30874601392428414,0.005552632553985732,0.706493639390801,4
195,0.00915441560883906,0.3008763197687198,0.006688880663252797,0.7041662712346968,4
191,0.009004312083174502,0.309606610394394,0.0058451207059784325,0.7069112155509983,4
190,0.00971016056300018,0.3174782003269108,0.0055975585144715165,0.7020721185388136,4
192,0.009350854184855923,0.3185777384798861,0.005602008348447081,0.7002984926821015,4
188,0.009603106224724961,0.31888798472676183,0.005492696174759204,0.7069683228045274,4
190,0.009764983588012104,0.3137692029883456,0.005281297960280035,0.7048375290384608,4
182,0.009791866045379663,0.332878887218846,0.005735047548963842,0.6988449810398967,4
186,0.008842965376920035,0.30698653992005553,0.005563666471266535,0.703227632648514,4
181,0.009718094612457656,0.31941643575003664,0.005592232344194436,0.7016026341958564,4
177,0.009543551127926781,0.31464519786004125,0.0052426638544127244,0.7079839571530548,4
185,0.009820703495022072,0.2852011153175671,0.005372170529577797,0.707054973984015,4
192,0.009894445481797692,0.30600108407802573,0.005710362777082378,0.6987183052679791,4
178,0.009365031018979111,0.33761027901231383,0.005254481172123407,0.6995868801861762,4
190,0.009723370026063473,0.31120425637837373,0.00550205335977764,0.7081753324723232,4
172,0.009364165819633662,0.3234179056084153,0.003997218207959619,0.7044904291709133,4
169,0.00972015913177396,0.3504047368185137,0.005376852547856366,0.7090022322994334,4
165,0.009732314709737514,0.35736448827490924,0.0063439801927944375,0.7065939897091409,4
181,0.009384617251052808,0.31662177953537485,0.0055139231732399645,0.7272760582791076,4
165,0.009442238389635064,0.2866505230701073,0.0054885536555083604,0.7335633028128623,4
182,0.009600808968386502,0.31932181228871986,0.00561731604422223,0.724855024324224,4
172,0.009593548911127167,0.3242165951938164,0.005424339221105768,0.6982179566001379,4
176,0.009656777998806106,0.3269235373048345,0.005708504422430272,0.7082128813167679,4
186,0.009809816816631324,0.35517877247482316,0.003673723599225406,0.7021645464636003,4
163,0.009202871882945567,0.3293934815365078,0.005858277212501828,0.7296351985343572,4
175,0.009682940409439721,0.3169492005669834,0.006770493565118917,0.7062620744292369,4
193,0.009758871374249564,0.33986825667089954,0.0052985884904640295,0.7272498153504627,4
185,0.00974656479564447,0.3285482218629366,0.005382382946565948,0.7037665204599939,4
153,0.009675157112808199,0.29212705575575193,0.004805867357996546,0.7214856138410817,4
190,0.00947471944220763,0.3090971106332066,0.005522739893809406,0.7036490049556223,4
193,0.009268844643406311,0.2975546849225747,0.006646070913408881,0.7080241467953505,4
191,0.009200281307178086,0.2886221649433878,0.005980558885507055,0.7080360303856803,4
134,0.0010760492407500507,0.35396089730398406,0.0004930447138518286,0.6403480901667415,5
85,0.00015470485267256933,0.22112551120584048,0.006600211067567843,0.521355802121716,5
48,0.008349928359360435,0.4926595632908757,0.0028370686114875597,0.7178764684280237,5
191,0.0007299282389191796,0.18893119124483243,0.0006768987854554245,0.6235398244694678,5
136,0.0017165622255556116,0.2876285751096089,0.001329481438699364,0.6420078316161271,5
109,0.005336328632281602,0.46968207386653826,0.00011392572486281992,0.7011206885880397,5
40,0.0027967120874257605,0.18115782872601927,0.002097894526706379,0.6630543302895388,5
29,0.002910443669898061,0.12321655589338572,0.002030707486585675,0.6513744114940726,5
40,0.006753193162131608,0.48935170928679594,0.007080998847815319,0.6791979401776762,5
53,0.008534326032038157,0.12052023801039341,0.008390992419717587,0.7295159500063957,5
130,0.007921904487370436,0.29966735396621536,0.006009255043104886,0.7152409521726751,5
60,0.0043105270855216165,0.3221795073159971,0.0028598022138347514,0.6730768183337391,5
139,0.002962344665648044,0.19273116349003075,0.005889828370765818,0.6780603339784033,5
63,0.001177491435292281,0.17309894118632432,0.006154791692405439,0.5612382040924114,5
52,0.0018928533523279766,0.28628747660866205,0.0010806095518108548,0.6571343217069457,5
154,0.0058103867681745976,0.225676555073828,0.003806414052595242,0.7109560926094797,5
154,0.004389890981210194,0.12895756276602133,0.006001364134414077,0.6976743648674856,5
55,0.00955036503357107,0.45841462397411403,0.004594091121839223,0.7175415822505373,5
149,0.00761059163171721,0.48898319320990347,0.0061249044932476515,0.7128964188305392,5
194,0.002555802095442205,0.4169209731111404,0.009686205365049333,0.6889494163424125,5
168,0.004107252771761948,0.15317174647283177,0.0024561336256127483,0.6982016991883674,5
59,0.0044534441742592945,0.38192332672992113,0.004652371327334147,0.6639670560468082,5
197,0.002548791147248435,0.37308787363655094,2.86633158550722e-05,0.6807343068524577,5
152,0.0043048943475630765,0.29060294768207207,0.009641621689565907,0.6971184769198394,5
46,0.009284469467656325,0.22718457467799996,0.004258856166395615,0.7132831306658525,5
176,0.009861760211620024,0.29383093521001447,0.0037859170282474757,0.7013066172617402,5
172,0.006464070044086905,0.4551041964758651,0.006345852852934327,0.6988692433701531,5
164,0.006130407605615302,0.30998125641090957,0.008249312089023754,0.7005924464928966,5
33,0.0055106828455192105,0.4075531237815013,0.006045564412322537,0.6795712004489357,5
177,0.002421156610929767,0.11805204776598664,0.008643858496916996,0.6781688542650948,5
54,0.0001539114168962297,0.257393676519613,0.005106584630223901,0.5667576366509731,5
29,0.006325609885712137,0.44688860510678763,0.00344258451067699,0.6852832462007585,5
127,0.0024139674340944886,0.39001171703708803,1e-05,0.669275719926883,5
20,0.004561185776950254,0.2969347340054867,0.009466228154314473,0.6745157230628304,5
20,0.009321674456457263,0.3674565525591963,0.006683502991656902,0.6881040309303448,5
183,0.0019633213972232388,0.1,1e-05,0.6747963078345045,5
89,0.0001,0.4621373442673179,1e-05,0.5678098295447512,5
119,0.002848803601012824,0.5,0.00023263437614242093,0.6914961357700196,5
67,0.004913487893351398,0.1,0.0014495530913856292,0.6939663545848789,5
52,0.007780971153071501,0.32053718500215334,0.0005538941633487469,0.7036189658800664,5
20,0.004455653940607367,0.4844209888923264,0.01,0.670891888211726,5
20,0.01,0.1,0.008256992308850682,0.6849650300597068,5
177,0.00347461810636439,0.1,0.01,0.6958381851116768,5
20,0.001849594641868746,0.37988099588297447,0.0032114626240270397,0.6212730296140722,5
110,0.007895217632840346,0.1,0.007961465703851138,0.665232740941857,5
80,0.003478844037637792,0.1,0.009208671715525266,0.6776838552347628,5
20,0.0019297340032398485,0.11086272716133824,0.003191397493151682,0.6204355665955577,5
63,0.005251217159270811,0.1,0.005952808670433416,0.6908535141179528,5
72,0.002922156062880294,0.30932141468405505,0.01,0.6871742225119765,5
102,0.01,0.47097714184790784,0.003615619511610481,0.6621425948314635,5
180,0.01,0.2783635205854992,0.006470700029579371,0.7302233537307459,5
106,0.0075936059763815605,0.3632609788839778,0.004700976330358107,0.7132975725291003,5
145,0.003038226601468446,0.22057905773585246,0.006964993676403204,0.6531823677228482,5
108,0.0010449101460427868,0.5,0.00224348668702875,0.6181738057610655,5
190,0.006547713767716698,0.3098712190963632,0.00411334127490933,0.7061747630502866,5
113,0.0030650774091643173,0.36648954452876253,0.007142020105399173,0.6886570305053414,5
91,0.007863005678376103,0.26384120893127533,0.0029629407944760057,0.7280522877974508,5
151,0.01,0.4711941385464198,0.008369282159040887,0.7255110975403445,5
178,0.004997826971124376,0.4321261332837747,0.009033522166852662,0.7034600228594065,5
101,0.0075949161979826435,0.3965611661298851,0.002792561339407854,0.7166377691860153,5
20,0.008676298124180004,0.20325603362640499,0.004823197445342814,0.6983700500513718,5
200,0.0001,0.1,0.006201848995526858,0.4949342069972891,5
134,0.0001,0.18328473020293365,0.005510388431353409,0.6421435026057247,5
66,0.007895834865303864,0.46408261894182323,0.002498193495435194,0.7183166564198209,5
139,0.003268231161738074,0.3550881811876786,0.002526376053977288,0.6895534163259075,5
20,0.008017684434653585,0.3305952396939197,0.01,0.6753276858770957,5
25,0.009763364795862095,0.30802422465032175,0.00850085857138049,0.6934241657760851,5
179,0.0032176589793822467,0.1,1e-05,0.6932027513812611,5
106,0.001828790391184141,0.4739359160819854,0.0005840187299645426,0.6538408341620212,5
123,0.0027178732428369346,0.5,0.0027117758142702598,0.6801314622180226,5
136,0.008450296142653472,0.1,0.0036112651368132667,0.7253327611604655,5
110,0.01,0.4113164313974988,0.0022106491617751812,0.7226218171164963,5
52,0.006420589444427981,0.3870100007178548,0.009474058984437646,0.6734844915019951,5
60,0.01,0.16935744503349018,0.007932453246263196,0.7160652112019344,5
199,0.0026510441847147326,0.1,0.01,0.6892903268399965,5
28,0.004944231663718942,0.36853672841021734,0.00479769045675362,0.6894433280654918,5
124,0.009824966773341506,0.1,0.00826697148150608,0.7265715429274069,5
101,0.005834241137654647,0.10500628662664545,0.00968964082543289,0.7046795763169947,5
70,0.005363753432717953,0.13331698447913864,0.005153717668253831,0.6969222326295332,5
61,0.005795168234211647,0.1,0.006362374559880783,0.6324599444607202,5
90,0.003882358358469811,0.32269119923685097,0.009185587548028042,0.6768847663100215,5
118,0.01,0.42321335097500384,0.003938818104771821,0.7094828575083247,5
195,0.01,0.17305368427329704,0.006643597797745231,0.7049305346377774,5
79,0.01,0.3024742264029845,0.0028283223881019177,0.7149443575640291,5
152,0.0044294942887710105,0.2506841920001268,0.008221296055475077,0.6980325230760344,5
168,0.0038251240742745943,0.47274521618084353,0.003701781524065001,0.6992162607127679,5
187,0.00908020352988297,0.2633633746939182,0.007129860028183714,0.7022027555075077,5
110,0.0037221884452750494,0.3986466136523917,0.006674153461321309,0.686676679691852,5
157,0.007734461154605034,0.28572556537963356,0.003986816185613074,0.7023054990489002,5
145,0.01,0.5,0.01,0.7252553527734567,5
182,0.00593480264942068,0.38779551543174196,0.009990435936353239,0.7037445688278571,5
85,0.008510382119154595,0.4235538768825992,0.0005446234260665359,0.7083900623475868,5
44,0.01,0.11377295525001953,0.004582412783338529,0.7257899492884287,5
200,0.003037764974492778,0.1,0.006077981487199629,0.6930798717562543,5
194,0.001240226080110736,0.146926459696901,0.005959323785222064,0.6625742827551774,5
117,0.008876781398728497,0.46898679532973664,0.0036841963986286564,0.7187814368416058,5
161,0.004932724197196895,0.31528515082311614,0.00556866715206345,0.7089792903681024,5
21,0.01,0.330189555138377,0.008685687348139178,0.7129302540530057,5
104,0.009424877434403345,0.2807219685317249,0.008828891685111664,0.7189849433260024,5
177,0.0052505762966479595,0.13365138332452192,0.0020740905881310515,0.7062699968227901,5
117,0.002802660959680628,0.4109441007330644,0.0035066360378632,0.678250966573276,5
143,0.003916756362399252,0.49552503234736145,0.004273794974713228,0.70182751463786,5
182,0.01,0.17563703804169045,0.005407719380672619,0.7064875325457705,5
173,0.01,0.43846205849047665,0.0031160766364826025,0.7029798928001121,5
108,0.008337845666211373,0.36156514581879173,0.007663920134459289,0.722692458459012,5
100,0.00979492211605598,0.210474129017341,0.007403415976984255,0.7244896039215849,5
170,0.0049608362960020976,0.22505634534143876,0.008201159321213737,0.7036088978382594,5
101,0.00822114929759963,0.348158812483706,0.0056707344808412915,0.7268302585918771,5
143,0.01,0.10454855715524627,0.007916950201824405,0.7277464503963259,5
126,0.007881214705242105,0.15790748373913113,0.008401172308643779,0.7181832136034099,5
135,0.008096016776157464,0.21590220739919747,0.006474152824176313,0.7233595900161336,5
143,0.00661130206989907,0.11694720275796526,0.005935436347649278,0.7100141530259829,5
137,0.005209519730482279,0.22409143108768892,0.007641979033785725,0.7120400576024031,5
114,0.01,0.3660374437289564,0.005309970881812184,0.7169815680562489,5
192,0.01,0.19736254249817436,0.006695779577903891,0.7026678660290241,5
82,0.01,0.27201494704330775,0.0027870598032779417,0.720314254944275,5
159,0.006898196286986177,0.24018618247778017,0.006102016043852008,0.720170166411527,5
200,0.005842946388186229,0.39899212236641163,0.004845118389183877,0.6333675536721531,5
186,0.01,0.24783975826688204,0.0071905518942869,0.7043413891421946,5
111,0.005980281508938305,0.3369317243872535,0.0074655898028257,0.710759023069845,5
196,0.008448676235135876,0.2945832684880311,0.004836022390809408,0.7065570185392261,5
161,0.01,0.5,0.00995434750602969,0.7199720240477654,5
183,0.006576136778605052,0.33771608853156276,0.00953667145042041,0.7050053847518682,5
112,0.009544923616830304,0.3993052506732925,0.0018910581443820366,0.7299970703648839,5
71,0.01,0.1241291581957322,0.005053202514401009,0.7266742864687994,5
197,0.0060256692986928595,0.14880097436233458,0.00611861441451371,0.7022039108565675,5
200,0.002202101510298774,0.13801532311713396,0.0062149906421991785,0.6697167331680084,5
143,0.009601419469080025,0.45192281896134123,0.005473074333858872,0.7045056137585568,5
175,0.007955893915931662,0.2857318373957251,0.0071954234413018625,0.729622489694699,5
27,0.01,0.30576067912263694,0.007004283775309192,0.7081921675586236,5
177,0.009492695418830268,0.2662929265035798,0.007949894131246886,0.7096845484441987,5
176,0.006707505735056481,0.18145430717865804,0.004315814923179534,0.7029582712677066,5
130,0.004731331054543527,0.3785572222058565,0.006229506824987078,0.6967505807692149,5
168,0.007469426170461188,0.4617616061766286,0.005118978468852133,0.7043423794413888,5
195,0.01,0.2280407951618864,0.006550460441519081,0.7074922736031624,5
200,0.01,0.43382835199264186,0.0037632851203419425,0.704499094288862,5
163,0.009906871543314377,0.3322528657262151,0.0066245627077971695,0.7133570730056819,5
144,0.009325515107741161,0.2317442263553838,0.007027744980298966,0.703573329592203,5
156,0.007922320208578956,0.2974262454097958,0.007245933439444982,0.7072772961531003,5
149,0.009907580792527683,0.3282705863400846,0.006203183984970575,0.702515855102723,5
155,0.01,0.12538992259218718,0.00722348601453557,0.7284157276017017,5
160,0.008949011130164353,0.23084750371718085,0.007466184361874353,0.7084115188301265,5
181,0.01,0.2581427882344862,0.007134082262416521,0.7022540034908047,5
192,0.007154549112552712,0.18321834834453232,0.004770969564049751,0.7065331688336338,5
173,0.006185354550047345,0.18811829553519488,0.006831859810067099,0.710207261368841,5
110,0.01,0.34913556813837365,0.006385428619320113,0.7148283275084486,5
188,0.01,0.23883103696198527,0.0065968431293885995,0.7061640348090166,5
88,0.01,0.2584238139116733,0.00365477218453709,0.7173989791665807,5
168,0.008576502610624882,0.2463061829158368,0.005042694685314654,0.7000992774942129,5
200,0.006303579680624704,0.38258067602365803,0.005378546023954406,0.7084441987035333,5
185,0.009941174069367047,0.26090124913451157,0.006706012287043008,0.6995683120762861,5
141,0.008293305598238999,0.29724255218336104,0.007464244891372061,0.720535091664569,5
186,0.008807518701408973,0.2791188946031944,0.004486914204045383,0.7017124748814736,5
167,0.01,0.47723735784028176,0.008384683911147803,0.6996543855812438,5
183,0.008378403988411184,0.30050998841447024,0.008586578535364492,0.7075552401269233,5
132,0.01,0.34323951251519974,0.003763563866418079,0.729375492570693,5
95,0.01,0.18017583373939144,0.005348573022956876,0.7222260275385701,5
191,0.009415661998471672,0.21680101831486706,0.006288795196983417,0.7032813563797963,5
200,0.005304750914672606,0.19778767712788445,0.006405287347799083,0.7150397563863983,5
163,0.009811667584989801,0.4038111355634479,0.0063064508786220465,0.699234911347591,5
182,0.01,0.2672930190903462,0.007922375517189767,0.7028540422775231,5
90,0.01,0.30553898915353217,0.006414367693174104,0.7260145821556337,5
200,0.009766799440452922,0.27012033913080363,0.007185207363389028,0.7070478768397902,5
177,0.007342105517813196,0.20549437334940637,0.005886344030734542,0.7234049787291986,5
152,0.007356148913969079,0.35681591502439913,0.007594520207118542,0.7046138864704499,5
185,0.01,0.4393545925601395,0.006142621136496689,0.7056984291379034,5
184,0.01,0.2266235709749127,0.005659429011245843,0.702444305985946,5
169,0.01,0.41288734620231765,0.004287392611054698,0.7075689392657757,5
189,0.01,0.31622261491198345,0.006356130288021747,0.708582015341385,5
134,0.009152104755856715,0.2111240439794625,0.007182817884265293,0.7014355212068446,5
154,0.009890241121355635,0.33007735632583507,0.006182814810606588,0.7028282119735424,5
168,0.01,0.30693556067330274,0.006367093904356171,0.7003397551485242,5
171,0.01,0.19261210731100462,0.006559047998125355,0.7070208086618169,5
170,0.009732114939406188,0.28017864551893845,0.006941416505560177,0.7060088879352674,5
181,0.01,0.27703331530504016,0.007001354025269361,0.7090418442671993,5
200,0.008423390929636778,0.2531898578692664,0.00439675494191717,0.704839509636849,5
177,0.007147113653113145,0.21217908155401322,0.0065307489907618374,0.715513119401199,5
117,0.009996598002655363,0.360642017024726,0.0064532224084286665,0.726099335261666,5
182,0.01,0.2678008743134225,0.00652394713547307,0.6981353491423596,5
90,0.01,0.26143888760599915,0.00441653019716047,0.7231963556989656,5
173,0.008708334665448092,0.25213470766242657,0.005420379364680234,0.7030960879055586,5
193,0.008054947150299762,0.36071066185861156,0.006060611248263693,0.7267080391663331,5
183,0.009678899339120061,0.2992841161580394,0.005453591898387827,0.7119642997140512,5
174,0.009475106511496242,0.27256238560253415,0.007394063422835595,0.7012200486071855,5
146,0.009227709666855379,0.2699808758342965,0.004510861525514314,0.7054949226535068,5
167,0.01,0.3913696203647523,0.006869571691310151,0.7089889457852454,5
182,0.00971860821570961,0.2748003288696076,0.007406792166478888,0.7085407528749623,5
142,0.01,0.341572364494861,0.005070107750925155,0.7048629467177772,5
124,0.01,0.22684741172832204,0.005580038814713935,0.7189690160139632,5
186,0.01,0.2570256476058354,0.006434832294438018,0.7017005087662109,5
200,0.00815805031982786,0.2568272278258832,0.006521046092431289,0.6977753753852883,5
161,0.009988669754151367,0.3424359903450372,0.005882882814148895,0.7110306126238388,5
183,0.01,0.26745286792855644,0.008024847036351038,0.7017164360782502,5
167,0.01,0.30343361066995894,0.006138437317077222,0.7015210170372723,5
200,0.009789395994523546,0.27747036743868875,0.007013699308948881,0.6989615887700071,5
177,0.00898623783121197,0.2308430998881442,0.00670497724315863,0.7280427149052408,5
174,0.009291208247221874,0.3410964561971316,0.007983804755820844,0.7285391023763055,5
192,0.01,0.3631582595326134,0.006657153608327493,0.7092349526100572,5
